filename,width,height,class,xmin,ymin,xmax,ymax,id,xmin_scaled,ymin_scaled,xmax_scaled,ymax_scaled
IMG_5916.JPG,600,450,car,377,195,429,230,3,0.6283333333333333,0.43333333333333335,0.715,0.5111111111111111
IMG_5916.JPG,600,450,truck,307,189,345,224,8,0.5116666666666667,0.42,0.575,0.49777777777777776
IMG_5916.JPG,600,450,truck,452,188,509,221,8,0.7533333333333333,0.4177777777777778,0.8483333333333334,0.4911111111111111
IMG_6032_437.jpg,600,337,car,37,119,163,171,3,0.06166666666666667,0.35311572700296734,0.27166666666666667,0.5074183976261127
IMG_6032_437.jpg,600,337,car,160,127,231,153,3,0.26666666666666666,0.3768545994065282,0.385,0.4540059347181009
IMG_6032_437.jpg,600,337,car,523,112,600,142,3,0.8716666666666667,0.3323442136498516,1.0,0.42136498516320475
IMG_6032_152.jpg,600,337,car,1,143,45,174,3,0.0016666666666666668,0.42433234421364985,0.075,0.516320474777448
IMG_6032_152.jpg,600,337,car,36,140,199,194,3,0.06,0.41543026706231456,0.33166666666666667,0.5756676557863502
IMG_6032_152.jpg,600,337,car,167,139,246,164,3,0.2783333333333333,0.4124629080118694,0.41,0.486646884272997
IMG_6032_152.jpg,600,337,car,350,139,378,159,3,0.5833333333333334,0.4124629080118694,0.63,0.47181008902077154
IMG_6032_152.jpg,600,337,car,451,136,517,158,3,0.7516666666666667,0.4035608308605341,0.8616666666666667,0.4688427299703264
IMG_6032_152.jpg,600,337,car,503,127,578,158,3,0.8383333333333334,0.3768545994065282,0.9633333333333334,0.4688427299703264
IMG_6032_152.jpg,600,337,car,557,122,596,156,3,0.9283333333333333,0.3620178041543027,0.9933333333333333,0.4629080118694362
IMG_5879_57.jpg,600,450,car,190,178,304,222,3,0.31666666666666665,0.39555555555555555,0.5066666666666667,0.49333333333333335
IMG_5879_57.jpg,600,450,truck,296,178,383,217,8,0.49333333333333335,0.39555555555555555,0.6383333333333333,0.4822222222222222
IMG_5879_57.jpg,600,450,car,453,182,539,212,3,0.755,0.40444444444444444,0.8983333333333333,0.4711111111111111
IMG_5879_57.jpg,600,450,car,539,182,600,222,3,0.8983333333333333,0.40444444444444444,1.0,0.49333333333333335
IMG_5879_57.jpg,600,450,traffic light,251,108,270,123,10,0.41833333333333333,0.24,0.45,0.2733333333333333
IMG_5879_57.jpg,600,450,traffic light,309,112,323,127,10,0.515,0.24888888888888888,0.5383333333333333,0.2822222222222222
IMG_5879_57.jpg,600,450,traffic light,361,112,373,125,10,0.6016666666666667,0.24888888888888888,0.6216666666666667,0.2777777777777778
IMG_6032_380.jpg,600,337,truck,1,122,67,170,8,0.0016666666666666668,0.3620178041543027,0.11166666666666666,0.5044510385756676
IMG_6032_380.jpg,600,337,car,122,135,151,153,3,0.20333333333333334,0.40059347181008903,0.25166666666666665,0.4540059347181009
IMG_6032_380.jpg,600,337,car,218,131,303,155,3,0.36333333333333334,0.3887240356083086,0.505,0.4599406528189911
IMG_6032_380.jpg,600,337,car,333,120,421,158,3,0.555,0.3560830860534125,0.7016666666666667,0.4688427299703264
IMG_6032_380.jpg,600,337,car,477,117,557,150,3,0.795,0.34718100890207715,0.9283333333333333,0.44510385756676557
IMG_5930.JPG,600,450,car,209,258,259,300,3,0.34833333333333333,0.5733333333333334,0.43166666666666664,0.6666666666666666
IMG_5914.JPG,600,450,car,325,203,371,236,3,0.5416666666666666,0.45111111111111113,0.6183333333333333,0.5244444444444445
IMG_5914.JPG,600,450,car,291,201,306,215,3,0.485,0.44666666666666666,0.51,0.4777777777777778
IMG_5917.JPG,600,450,truck,184,242,311,357,8,0.30666666666666664,0.5377777777777778,0.5183333333333333,0.7933333333333333
IMG_5917.JPG,600,450,car,145,265,185,297,3,0.24166666666666667,0.5888888888888889,0.30833333333333335,0.66
IMG_5917.JPG,600,450,car,373,282,462,334,3,0.6216666666666667,0.6266666666666667,0.77,0.7422222222222222
IMG_5932.JPG,600,450,car,2,197,164,284,3,0.0033333333333333335,0.43777777777777777,0.2733333333333333,0.6311111111111111
IMG_5932.JPG,600,450,car,157,211,223,265,3,0.26166666666666666,0.4688888888888889,0.37166666666666665,0.5888888888888889
IMG_5880_0.jpg,600,450,car,117,149,231,190,3,0.195,0.33111111111111113,0.385,0.4222222222222222
IMG_5880_0.jpg,600,450,truck,221,144,319,188,8,0.36833333333333335,0.32,0.5316666666666666,0.4177777777777778
IMG_5880_0.jpg,600,450,car,343,160,373,182,3,0.5716666666666667,0.35555555555555557,0.6216666666666667,0.40444444444444444
IMG_5880_0.jpg,600,450,car,415,150,497,184,3,0.6916666666666667,0.3333333333333333,0.8283333333333334,0.4088888888888889
IMG_5880_0.jpg,600,450,car,488,147,600,189,3,0.8133333333333334,0.32666666666666666,1.0,0.42
IMG_5880_0.jpg,600,450,traffic light,251,78,269,92,10,0.41833333333333333,0.17333333333333334,0.4483333333333333,0.20444444444444446
IMG_5880_0.jpg,600,450,traffic light,312,79,326,92,10,0.52,0.17555555555555555,0.5433333333333333,0.20444444444444446
IMG_5880_0.jpg,600,450,traffic light,361,81,377,93,10,0.6016666666666667,0.18,0.6283333333333333,0.20666666666666667
IMG_5888_57.jpg,600,450,truck,2,179,292,294,8,0.0033333333333333335,0.3977777777777778,0.4866666666666667,0.6533333333333333
IMG_5888_57.jpg,600,450,car,390,200,589,271,3,0.65,0.4444444444444444,0.9816666666666667,0.6022222222222222
IMG_5888_57.jpg,600,450,truck,510,183,600,253,8,0.85,0.4066666666666667,1.0,0.5622222222222222
IMG_5888_57.jpg,600,450,traffic light,261,147,275,157,10,0.435,0.32666666666666666,0.4583333333333333,0.3488888888888889
IMG_5888_57.jpg,600,450,traffic light,320,147,331,156,10,0.5333333333333333,0.32666666666666666,0.5516666666666666,0.3466666666666667
IMG_5888_57.jpg,600,450,traffic light,368,144,379,154,10,0.6133333333333333,0.32,0.6316666666666667,0.3422222222222222
IMG_5925.JPG,600,450,car,152,229,275,284,3,0.25333333333333335,0.5088888888888888,0.4583333333333333,0.6311111111111111
IMG_5925.JPG,600,450,car,455,223,599,301,3,0.7583333333333333,0.4955555555555556,0.9983333333333333,0.6688888888888889
IMG_5925.JPG,600,450,car,378,229,457,292,3,0.63,0.5088888888888888,0.7616666666666667,0.6488888888888888
IMG_5925.JPG,600,450,car,344,238,384,273,3,0.5733333333333334,0.5288888888888889,0.64,0.6066666666666667
IMG_5891_19.jpg,600,450,car,50,223,94,250,3,0.08333333333333333,0.4955555555555556,0.15666666666666668,0.5555555555555556
IMG_5891_19.jpg,600,450,car,117,218,153,246,3,0.195,0.48444444444444446,0.255,0.5466666666666666
IMG_5891_19.jpg,600,450,car,261,211,419,268,3,0.435,0.4688888888888889,0.6983333333333334,0.5955555555555555
IMG_5891_19.jpg,600,450,car,405,188,600,286,3,0.675,0.4177777777777778,1.0,0.6355555555555555
IMG_6032_76.jpg,600,337,truck,2,119,282,207,8,0.0033333333333333335,0.35311572700296734,0.47,0.6142433234421365
IMG_6032_76.jpg,600,337,car,276,143,327,172,3,0.46,0.42433234421364985,0.545,0.5103857566765578
IMG_6032_76.jpg,600,337,car,390,137,479,170,3,0.65,0.4065281899109792,0.7983333333333333,0.5044510385756676
IMG_6032_76.jpg,600,337,car,481,138,538,164,3,0.8016666666666666,0.4094955489614243,0.8966666666666666,0.486646884272997
IMG_5858.JPG,600,450,car,53,235,161,268,3,0.08833333333333333,0.5222222222222223,0.2683333333333333,0.5955555555555555
IMG_5858.JPG,600,450,car,455,213,600,309,3,0.7583333333333333,0.47333333333333333,1.0,0.6866666666666666
IMG_5858.JPG,600,450,car,322,234,382,256,3,0.5366666666666666,0.52,0.6366666666666667,0.5688888888888889
IMG_6032_570.jpg,600,337,car,79,96,114,113,3,0.13166666666666665,0.28486646884273,0.19,0.3353115727002967
IMG_6032_570.jpg,600,337,car,133,96,158,115,3,0.22166666666666668,0.28486646884273,0.2633333333333333,0.34124629080118696
IMG_6032_570.jpg,600,337,car,160,88,237,117,3,0.26666666666666666,0.26112759643916916,0.395,0.34718100890207715
IMG_6032_570.jpg,600,337,car,261,86,340,112,3,0.435,0.2551928783382789,0.5666666666666667,0.3323442136498516
IMG_6032_570.jpg,600,337,car,343,90,356,102,3,0.5716666666666667,0.26706231454005935,0.5933333333333334,0.3026706231454006
IMG_6032_361.jpg,600,337,truck,15,117,175,168,8,0.025,0.34718100890207715,0.2916666666666667,0.49851632047477745
IMG_6032_361.jpg,600,337,car,439,103,600,175,3,0.7316666666666667,0.3056379821958457,1.0,0.5192878338278932
IMG_6032_361.jpg,600,337,car,395,125,438,159,3,0.6583333333333333,0.37091988130563797,0.73,0.47181008902077154
IMG_6032_456.jpg,600,337,car,4,130,63,155,3,0.006666666666666667,0.3857566765578635,0.105,0.4599406528189911
IMG_6032_456.jpg,600,337,car,126,128,154,149,3,0.21,0.3798219584569733,0.25666666666666665,0.4421364985163205
IMG_6032_456.jpg,600,337,car,159,132,180,144,3,0.265,0.3916913946587537,0.3,0.42729970326409494
IMG_6032_456.jpg,600,337,car,433,111,512,140,3,0.7216666666666667,0.3293768545994065,0.8533333333333334,0.41543026706231456
IMG_5873_38.jpg,600,450,car,18,252,69,272,3,0.03,0.56,0.115,0.6044444444444445
IMG_5873_38.jpg,600,450,car,160,248,191,261,3,0.26666666666666666,0.5511111111111111,0.31833333333333336,0.58
IMG_5873_38.jpg,600,450,car,206,248,236,259,3,0.3433333333333333,0.5511111111111111,0.3933333333333333,0.5755555555555556
IMG_5873_38.jpg,600,450,car,232,245,265,269,3,0.38666666666666666,0.5444444444444444,0.44166666666666665,0.5977777777777777
IMG_5873_38.jpg,600,450,truck,275,245,300,262,8,0.4583333333333333,0.5444444444444444,0.5,0.5822222222222222
IMG_5873_38.jpg,600,450,car,317,248,342,265,3,0.5283333333333333,0.5511111111111111,0.57,0.5888888888888889
IMG_5873_38.jpg,600,450,car,66,252,83,263,3,0.11,0.56,0.13833333333333334,0.5844444444444444
IMG_5873_38.jpg,600,450,car,74,251,96,262,3,0.12333333333333334,0.5577777777777778,0.16,0.5822222222222222
IMG_5895_38.jpg,600,450,car,2,166,240,283,3,0.0033333333333333335,0.3688888888888889,0.4,0.6288888888888889
IMG_5895_38.jpg,600,450,truck,357,199,458,233,8,0.595,0.44222222222222224,0.7633333333333333,0.5177777777777778
IMG_5918.JPG,600,450,truck,1,230,66,354,8,0.0016666666666666668,0.5111111111111111,0.11,0.7866666666666666
IMG_5918.JPG,600,450,car,69,275,174,325,3,0.115,0.6111111111111112,0.29,0.7222222222222222
IMG_5918.JPG,600,450,truck,255,256,372,316,8,0.425,0.5688888888888889,0.62,0.7022222222222222
IMG_5933.JPG,600,450,car,323,229,411,295,3,0.5383333333333333,0.5088888888888888,0.685,0.6555555555555556
IMG_5886.JPG,600,450,car,44,179,88,204,3,0.07333333333333333,0.3977777777777778,0.14666666666666667,0.4533333333333333
IMG_5886.JPG,600,450,car,101,175,144,206,3,0.16833333333333333,0.3888888888888889,0.24,0.4577777777777778
IMG_5886.JPG,600,450,car,166,169,275,211,3,0.27666666666666667,0.37555555555555553,0.4583333333333333,0.4688888888888889
IMG_5886.JPG,600,450,car,370,175,468,212,3,0.6166666666666667,0.3888888888888889,0.78,0.4711111111111111
IMG_5884_76.jpg,600,450,car,124,157,307,233,3,0.20666666666666667,0.3488888888888889,0.5116666666666667,0.5177777777777778
IMG_5884_76.jpg,600,450,car,461,167,578,213,3,0.7683333333333333,0.3711111111111111,0.9633333333333334,0.47333333333333333
IMG_5884_76.jpg,600,450,traffic light,260,101,278,114,10,0.43333333333333335,0.22444444444444445,0.4633333333333333,0.25333333333333335
IMG_5884_76.jpg,600,450,traffic light,320,106,333,113,10,0.5333333333333333,0.23555555555555555,0.555,0.2511111111111111
IMG_5884_76.jpg,600,450,traffic light,373,106,382,114,10,0.6216666666666667,0.23555555555555555,0.6366666666666667,0.25333333333333335
IMG_5896.JPG,600,450,car,45,185,89,213,3,0.075,0.4111111111111111,0.14833333333333334,0.47333333333333333
IMG_5896.JPG,600,450,car,97,161,349,252,3,0.16166666666666665,0.35777777777777775,0.5816666666666667,0.56
IMG_5896.JPG,600,450,car,474,175,599,231,3,0.79,0.3888888888888889,0.9983333333333333,0.5133333333333333
IMG_5895_19.jpg,600,450,car,49,207,94,237,3,0.08166666666666667,0.46,0.15666666666666668,0.5266666666666666
IMG_5895_19.jpg,600,450,car,114,205,149,231,3,0.19,0.45555555555555555,0.24833333333333332,0.5133333333333333
IMG_5895_19.jpg,600,450,car,153,211,179,232,3,0.255,0.4688888888888889,0.29833333333333334,0.5155555555555555
IMG_5895_19.jpg,600,450,car,235,187,414,255,3,0.39166666666666666,0.41555555555555557,0.69,0.5666666666666667
IMG_5882_0.jpg,600,450,truck,51,158,172,200,8,0.085,0.3511111111111111,0.2866666666666667,0.4444444444444444
IMG_5882_0.jpg,600,450,car,179,162,317,212,3,0.29833333333333334,0.36,0.5283333333333333,0.4711111111111111
IMG_5882_0.jpg,600,450,car,310,162,389,198,3,0.5166666666666667,0.36,0.6483333333333333,0.44
IMG_5882_0.jpg,600,450,traffic light,248,88,265,103,10,0.41333333333333333,0.19555555555555557,0.44166666666666665,0.2288888888888889
IMG_5882_0.jpg,600,450,traffic light,307,94,323,107,10,0.5116666666666667,0.2088888888888889,0.5383333333333333,0.23777777777777778
IMG_5882_0.jpg,600,450,traffic light,355,96,371,105,10,0.5916666666666667,0.21333333333333335,0.6183333333333333,0.23333333333333334
IMG_5874.JPG,600,450,car,208,181,244,209,3,0.3466666666666667,0.4022222222222222,0.4066666666666667,0.46444444444444444
IMG_5874.JPG,600,450,truck,260,175,306,213,8,0.43333333333333335,0.3888888888888889,0.51,0.47333333333333333
IMG_5874.JPG,600,450,car,362,185,465,243,3,0.6033333333333334,0.4111111111111111,0.775,0.54
IMG_5874.JPG,600,450,car,346,183,393,218,3,0.5766666666666667,0.4066666666666667,0.655,0.48444444444444446
IMG_5874.JPG,600,450,car,328,177,370,209,3,0.5466666666666666,0.3933333333333333,0.6166666666666667,0.46444444444444444
IMG_6032_38.jpg,600,337,car,128,157,156,177,3,0.21333333333333335,0.4658753709198813,0.26,0.5252225519287834
IMG_6032_38.jpg,600,337,car,409,146,487,173,3,0.6816666666666666,0.4332344213649852,0.8116666666666666,0.5133531157270029
IMG_6032_38.jpg,600,337,car,540,137,600,169,3,0.9,0.4065281899109792,1.0,0.5014836795252225
IMG_5895_76.jpg,600,450,truck,49,169,335,260,8,0.08166666666666667,0.37555555555555553,0.5583333333333333,0.5777777777777777
IMG_5898.JPG,600,450,car,52,229,113,264,3,0.08666666666666667,0.5088888888888888,0.18833333333333332,0.5866666666666667
IMG_5898.JPG,600,450,car,203,237,215,245,3,0.3383333333333333,0.5266666666666666,0.35833333333333334,0.5444444444444444
IMG_5898.JPG,600,450,car,229,237,237,246,3,0.38166666666666665,0.5266666666666666,0.395,0.5466666666666666
IMG_6032_228.jpg,600,337,truck,408,114,537,152,8,0.68,0.33827893175074186,0.895,0.45103857566765576
IMG_6032_228.jpg,600,337,car,130,138,161,157,3,0.21666666666666667,0.4094955489614243,0.2683333333333333,0.4658753709198813
IMG_6032_228.jpg,600,337,car,2,136,49,165,3,0.0033333333333333335,0.4035608308605341,0.08166666666666667,0.4896142433234421
IMG_6032_228.jpg,600,337,car,277,127,346,154,3,0.46166666666666667,0.3768545994065282,0.5766666666666667,0.456973293768546
IMG_6032_228.jpg,600,337,car,365,131,388,146,3,0.6083333333333333,0.3887240356083086,0.6466666666666666,0.4332344213649852
IMG_6032_228.jpg,600,337,car,536,95,600,176,3,0.8933333333333333,0.2818991097922849,1.0,0.5222551928783383
IMG_6032_513.jpg,600,337,car,93,112,127,129,3,0.155,0.3323442136498516,0.21166666666666667,0.3827893175074184
IMG_6032_513.jpg,600,337,car,134,110,161,129,3,0.22333333333333333,0.3264094955489614,0.2683333333333333,0.3827893175074184
IMG_6032_513.jpg,600,337,car,162,113,181,125,3,0.27,0.3353115727002967,0.3016666666666667,0.37091988130563797
IMG_6032_513.jpg,600,337,car,193,114,211,123,3,0.32166666666666666,0.33827893175074186,0.3516666666666667,0.3649851632047478
IMG_6032_513.jpg,600,337,car,352,104,384,121,3,0.5866666666666667,0.3086053412462908,0.64,0.3590504451038576
IMG_6032_513.jpg,600,337,car,539,83,599,113,3,0.8983333333333333,0.24629080118694363,0.9983333333333333,0.3353115727002967
IMG_5883_0.jpg,600,450,car,134,182,231,210,3,0.22333333333333333,0.40444444444444444,0.385,0.4666666666666667
IMG_5883_0.jpg,600,450,car,263,177,350,208,3,0.43833333333333335,0.3933333333333333,0.5833333333333334,0.4622222222222222
IMG_5883_0.jpg,600,450,traffic light,252,103,267,114,10,0.42,0.2288888888888889,0.445,0.25333333333333335
IMG_5883_0.jpg,600,450,traffic light,311,103,324,116,10,0.5183333333333333,0.2288888888888889,0.54,0.2577777777777778
IMG_5883_0.jpg,600,450,traffic light,360,105,374,118,10,0.6,0.23333333333333334,0.6233333333333333,0.26222222222222225
IMG_5879.JPG,600,450,car,287,197,406,238,3,0.47833333333333333,0.43777777777777777,0.6766666666666666,0.5288888888888889
IMG_5879.JPG,600,450,truck,387,194,467,238,8,0.645,0.4311111111111111,0.7783333333333333,0.5288888888888889
IMG_5879.JPG,600,450,car,507,200,589,237,3,0.845,0.4444444444444444,0.9816666666666667,0.5266666666666666
IMG_5880_76.jpg,600,450,car,1,184,120,235,3,0.0016666666666666668,0.4088888888888889,0.2,0.5222222222222223
IMG_5880_76.jpg,600,450,car,115,183,208,220,3,0.19166666666666668,0.4066666666666667,0.3466666666666667,0.4888888888888889
IMG_5880_76.jpg,600,450,truck,296,178,402,219,8,0.49333333333333335,0.39555555555555555,0.67,0.4866666666666667
IMG_5880_76.jpg,600,450,car,455,185,514,218,3,0.7583333333333333,0.4111111111111111,0.8566666666666667,0.48444444444444446
IMG_5880_76.jpg,600,450,car,505,174,598,224,3,0.8416666666666667,0.38666666666666666,0.9966666666666667,0.49777777777777776
IMG_5880_76.jpg,600,450,traffic light,251,111,267,125,10,0.41833333333333333,0.24666666666666667,0.445,0.2777777777777778
IMG_5880_76.jpg,600,450,traffic light,311,112,328,126,10,0.5183333333333333,0.24888888888888888,0.5466666666666666,0.28
IMG_5880_76.jpg,600,450,traffic light,360,115,372,126,10,0.6,0.25555555555555554,0.62,0.28
IMG_5869.JPG,600,450,car,182,238,254,272,3,0.30333333333333334,0.5288888888888889,0.42333333333333334,0.6044444444444445
IMG_5869.JPG,600,450,car,264,240,327,268,3,0.44,0.5333333333333333,0.545,0.5955555555555555
IMG_5869.JPG,600,450,car,320,230,369,263,3,0.5333333333333333,0.5111111111111111,0.615,0.5844444444444444
IMG_5869.JPG,600,450,car,369,228,400,255,3,0.615,0.5066666666666667,0.6666666666666666,0.5666666666666667
IMG_5869.JPG,600,450,car,482,223,520,248,3,0.8033333333333333,0.4955555555555556,0.8666666666666667,0.5511111111111111
IMG_5908.JPG,600,450,car,80,251,182,311,3,0.13333333333333333,0.5577777777777778,0.30333333333333334,0.6911111111111111
IMG_5908.JPG,600,450,car,180,264,219,286,3,0.3,0.5866666666666667,0.365,0.6355555555555555
IMG_5908.JPG,600,450,car,248,260,265,276,3,0.41333333333333333,0.5777777777777777,0.44166666666666665,0.6133333333333333
IMG_5908.JPG,600,450,truck,290,254,312,271,8,0.48333333333333334,0.5644444444444444,0.52,0.6022222222222222
IMG_5908.JPG,600,450,truck,322,251,370,265,8,0.5366666666666666,0.5577777777777778,0.6166666666666667,0.5888888888888889
IMG_5891.JPG,600,450,truck,1,193,289,299,8,0.0016666666666666668,0.4288888888888889,0.4816666666666667,0.6644444444444444
IMG_6032_209.jpg,600,337,car,115,131,193,163,3,0.19166666666666668,0.3887240356083086,0.32166666666666666,0.4836795252225519
IMG_6032_209.jpg,600,337,car,195,105,422,188,3,0.325,0.3115727002967359,0.7033333333333334,0.5578635014836796
IMG_6032_209.jpg,600,337,car,410,124,469,147,3,0.6833333333333333,0.36795252225519287,0.7816666666666666,0.4362017804154303
IMG_6032_209.jpg,600,337,truck,452,113,575,155,8,0.7533333333333333,0.3353115727002967,0.9583333333333334,0.4599406528189911
IMG_5884_57.jpg,600,450,car,136,184,170,209,3,0.22666666666666666,0.4088888888888889,0.2833333333333333,0.46444444444444444
IMG_5884_57.jpg,600,450,car,172,175,287,218,3,0.2866666666666667,0.3888888888888889,0.47833333333333333,0.48444444444444446
IMG_5884_57.jpg,600,450,car,319,164,476,227,3,0.5316666666666666,0.36444444444444446,0.7933333333333333,0.5044444444444445
IMG_5884_57.jpg,600,450,traffic light,263,106,278,116,10,0.43833333333333335,0.23555555555555555,0.4633333333333333,0.2577777777777778
IMG_5884_57.jpg,600,450,traffic light,322,105,334,117,10,0.5366666666666666,0.23333333333333334,0.5566666666666666,0.26
IMG_5884_57.jpg,600,450,traffic light,373,107,384,118,10,0.6216666666666667,0.23777777777777778,0.64,0.26222222222222225
IMG_6032_399.jpg,600,337,car,43,133,124,157,3,0.07166666666666667,0.39465875370919884,0.20666666666666667,0.4658753709198813
IMG_6032_399.jpg,600,337,car,123,133,152,152,3,0.205,0.39465875370919884,0.25333333333333335,0.45103857566765576
IMG_6032_399.jpg,600,337,car,167,137,189,149,3,0.2783333333333333,0.4065281899109792,0.315,0.4421364985163205
IMG_6032_399.jpg,600,337,car,261,120,353,157,3,0.435,0.3560830860534125,0.5883333333333334,0.4658753709198813
IMG_6032_399.jpg,600,337,car,350,121,411,149,3,0.5833333333333334,0.3590504451038576,0.685,0.4421364985163205
IMG_6032_399.jpg,600,337,car,471,116,562,146,3,0.785,0.34421364985163205,0.9366666666666666,0.4332344213649852
IMG_5888_76.jpg,600,450,truck,262,175,594,293,8,0.43666666666666665,0.3888888888888889,0.99,0.6511111111111111
IMG_5888_76.jpg,600,450,car,47,226,95,252,3,0.07833333333333334,0.5022222222222222,0.15833333333333333,0.56
IMG_5888_76.jpg,600,450,car,114,222,154,246,3,0.19,0.49333333333333335,0.25666666666666665,0.5466666666666666
IMG_5888_76.jpg,600,450,traffic light,259,145,278,155,10,0.43166666666666664,0.32222222222222224,0.4633333333333333,0.34444444444444444
IMG_5888_76.jpg,600,450,traffic light,318,146,331,157,10,0.53,0.3244444444444444,0.5516666666666666,0.3488888888888889
IMG_5888_76.jpg,600,450,traffic light,366,144,382,157,10,0.61,0.32,0.6366666666666667,0.3488888888888889
IMG_6032_532.jpg,600,337,car,88,108,121,124,3,0.14666666666666667,0.32047477744807124,0.20166666666666666,0.36795252225519287
IMG_6032_532.jpg,600,337,car,133,107,158,125,3,0.22166666666666668,0.31750741839762614,0.2633333333333333,0.37091988130563797
IMG_6032_532.jpg,600,337,car,159,107,179,121,3,0.265,0.31750741839762614,0.29833333333333334,0.3590504451038576
IMG_6032_532.jpg,600,337,car,187,110,203,119,3,0.31166666666666665,0.3264094955489614,0.3383333333333333,0.35311572700296734
IMG_6032_532.jpg,600,337,car,346,102,369,114,3,0.5766666666666667,0.3026706231454006,0.615,0.33827893175074186
IMG_6032_532.jpg,600,337,car,413,87,497,120,3,0.6883333333333334,0.258160237388724,0.8283333333333334,0.3560830860534125
IMG_5890_76.jpg,600,450,car,2,212,108,270,3,0.0033333333333333335,0.4711111111111111,0.18,0.6
IMG_5890_76.jpg,600,450,car,95,194,377,291,3,0.15833333333333333,0.4311111111111111,0.6283333333333333,0.6466666666666666
IMG_5890_76.jpg,600,450,traffic light,263,141,279,153,10,0.43833333333333335,0.31333333333333335,0.465,0.34
IMG_5890_76.jpg,600,450,traffic light,318,144,334,153,10,0.53,0.32,0.5566666666666666,0.34
IMG_5890_76.jpg,600,450,traffic light,368,146,386,156,10,0.6133333333333333,0.3244444444444444,0.6433333333333333,0.3466666666666667
IMG_5888_0.jpg,600,450,traffic light,259,144,277,155,10,0.43166666666666664,0.32,0.46166666666666667,0.34444444444444444
IMG_5888_0.jpg,600,450,traffic light,317,146,327,157,10,0.5283333333333333,0.3244444444444444,0.545,0.3488888888888889
IMG_5888_0.jpg,600,450,traffic light,365,144,381,158,10,0.6083333333333333,0.32,0.635,0.3511111111111111
IMG_5888_0.jpg,600,450,car,18,218,95,256,3,0.03,0.48444444444444446,0.15833333333333333,0.5688888888888889
IMG_5888_0.jpg,600,450,truck,124,209,259,254,8,0.20666666666666667,0.46444444444444444,0.43166666666666664,0.5644444444444444
IMG_5888_0.jpg,600,450,car,357,210,448,246,3,0.595,0.4666666666666667,0.7466666666666667,0.5466666666666666
IMG_5888_0.jpg,600,450,car,463,212,557,246,3,0.7716666666666666,0.4711111111111111,0.9283333333333333,0.5466666666666666
IMG_5878.JPG,600,450,truck,370,210,456,239,8,0.6166666666666667,0.4666666666666667,0.76,0.5311111111111111
IMG_5889_57.jpg,600,450,car,5,200,132,278,3,0.008333333333333333,0.4444444444444444,0.22,0.6177777777777778
IMG_5889_57.jpg,600,450,car,222,197,389,266,3,0.37,0.43777777777777777,0.6483333333333333,0.5911111111111111
IMG_5889_57.jpg,600,450,truck,362,177,600,287,8,0.6033333333333334,0.3933333333333333,1.0,0.6377777777777778
IMG_5889_57.jpg,600,450,traffic light,262,143,280,156,10,0.43666666666666665,0.31777777777777777,0.4666666666666667,0.3466666666666667
IMG_5889_57.jpg,600,450,traffic light,320,145,333,157,10,0.5333333333333333,0.32222222222222224,0.555,0.3488888888888889
IMG_5889_57.jpg,600,450,traffic light,368,145,384,155,10,0.6133333333333333,0.32222222222222224,0.64,0.34444444444444444
IMG_5905.JPG,600,450,car,15,143,211,265,3,0.025,0.31777777777777777,0.3516666666666667,0.5888888888888889
IMG_5905.JPG,600,450,car,202,180,254,221,3,0.33666666666666667,0.4,0.42333333333333334,0.4911111111111111
