filename,width,height,class,xmin,ymin,xmax,ymax,id,xmin_scaled,ymin_scaled,xmax_scaled,ymax_scaled
01eaedc9-a79a93e00.jpg,1280,720,car,840,329,1052,456,3,0.65625,0.45694444444444443,0.821875,0.6333333333333333
077d7bbc-2dc66d22.jpg,1280,720,car,456,191,536,253,3,0.35625,0.2652777777777778,0.41875,0.35138888888888886
077d7bbc-2dc66d22.jpg,1280,720,car,571,191,627,240,3,0.44609375,0.2652777777777778,0.48984375,0.3333333333333333
077d7bbc-2dc66d22.jpg,1280,720,car,691,172,845,281,3,0.53984375,0.2388888888888889,0.66015625,0.3902777777777778
077d7bbc-2dc66d22.jpg,1280,720,person,1198,156,1275,327,1,0.9359375,0.21666666666666667,0.99609375,0.45416666666666666
077d7bbc-2dc66d22.jpg,1280,720,traffic light,464,36,489,86,10,0.3625,0.05,0.38203125,0.11944444444444445
s1.jpg,960,604,car,490,179,840,512,3,0.5104166666666666,0.29635761589403975,0.875,0.847682119205298
s1.jpg,960,604,car,418,208,522,326,3,0.4354166666666667,0.3443708609271523,0.54375,0.5397350993377483
s1.jpg,960,604,car,355,203,431,315,3,0.3697916666666667,0.3360927152317881,0.44895833333333335,0.5215231788079471
s1.jpg,960,604,car,272,207,359,294,3,0.2833333333333333,0.34271523178807944,0.37395833333333334,0.4867549668874172
s1.jpg,960,604,car,229,229,275,281,3,0.23854166666666668,0.3791390728476821,0.2864583333333333,0.4652317880794702
s1.jpg,960,604,car,193,221,233,269,3,0.20104166666666667,0.3658940397350993,0.24270833333333333,0.445364238410596
s1.jpg,960,604,car,149,218,201,259,3,0.15520833333333334,0.3609271523178808,0.209375,0.4288079470198676
s1.jpg,960,604,car,60,208,104,249,3,0.0625,0.3443708609271523,0.10833333333333334,0.41225165562913907
s1.jpg,960,604,truck,99,209,153,247,8,0.103125,0.34602649006622516,0.159375,0.40894039735099336
02346f91-87969c22.jpg,1280,720,car,4,36,437,415,3,0.003125,0.05,0.34140625,0.5763888888888888
02346f91-87969c22.jpg,1280,720,car,430,112,747,309,3,0.3359375,0.15555555555555556,0.58359375,0.42916666666666664
05640976-d1ce1090396.jpg,1280,720,car,2,280,171,488,3,0.0015625,0.3888888888888889,0.13359375,0.6777777777777778
05640976-d1ce1090396.jpg,1280,720,car,136,273,346,405,3,0.10625,0.37916666666666665,0.2703125,0.5625
05640976-d1ce1090396.jpg,1280,720,car,725,258,993,423,3,0.56640625,0.35833333333333334,0.77578125,0.5875
05640976-d1ce1090396.jpg,1280,720,car,937,233,1276,530,3,0.73203125,0.3236111111111111,0.996875,0.7361111111111112
05640976-d1ce1090396.jpg,1280,720,car,305,283,394,368,3,0.23828125,0.39305555555555555,0.3078125,0.5111111111111111
05640976-d1ce1090396.jpg,1280,720,car,615,291,704,357,3,0.48046875,0.4041666666666667,0.55,0.49583333333333335
05640976-d1ce1090396.jpg,1280,720,car,495,293,545,333,3,0.38671875,0.40694444444444444,0.42578125,0.4625
05640976-d1ce1090396.jpg,1280,720,car,580,292,624,331,3,0.453125,0.40555555555555556,0.4875,0.4597222222222222
s25.jpg,1200,634,car,858,269,1099,448,3,0.715,0.4242902208201893,0.9158333333333334,0.7066246056782335
s25.jpg,1200,634,car,209,247,424,406,3,0.17416666666666666,0.38958990536277605,0.35333333333333333,0.6403785488958991
05476b39-9d783f66.jpg,1280,720,person,85,301,248,612,1,0.06640625,0.41805555555555557,0.19375,0.85
05476b39-9d783f66.jpg,1280,720,person,457,376,488,441,1,0.35703125,0.5222222222222223,0.38125,0.6125
05476b39-9d783f66.jpg,1280,720,person,489,375,525,448,1,0.38203125,0.5208333333333334,0.41015625,0.6222222222222222
05476b39-9d783f66.jpg,1280,720,person,539,379,577,445,1,0.42109375,0.5263888888888889,0.45078125,0.6180555555555556
05476b39-9d783f66.jpg,1280,720,car,664,387,837,506,3,0.51875,0.5375,0.65390625,0.7027777777777777
05476b39-9d783f66.jpg,1280,720,traffic light,402,263,426,311,10,0.3140625,0.36527777777777776,0.3328125,0.43194444444444446
05476b39-9d783f66.jpg,1280,720,traffic light,674,324,698,353,10,0.5265625,0.45,0.5453125,0.49027777777777776
s28.jpg,1920,1080,car,1055,646,1248,779,3,0.5494791666666666,0.5981481481481481,0.65,0.7212962962962963
s28.jpg,1920,1080,car,713,645,787,703,3,0.37135416666666665,0.5972222222222222,0.40989583333333335,0.6509259259259259
03af3912-36636dd5.jpg,1280,720,traffic light,1023,111,1072,196,10,0.79921875,0.15416666666666667,0.8375,0.2722222222222222
03af3912-36636dd5.jpg,1280,720,car,803,340,928,436,3,0.62734375,0.4722222222222222,0.725,0.6055555555555555
03af3912-36636dd5.jpg,1280,720,car,212,336,390,444,3,0.165625,0.4666666666666667,0.3046875,0.6166666666666667
03af3912-36636dd5.jpg,1280,720,car,725,326,794,380,3,0.56640625,0.4527777777777778,0.6203125,0.5277777777777778
03af3912-36636dd5.jpg,1280,720,car,380,345,446,420,3,0.296875,0.4791666666666667,0.3484375,0.5833333333333334
03af3912-36636dd5.jpg,1280,720,car,431,341,496,399,3,0.33671875,0.4736111111111111,0.3875,0.5541666666666667
s34.jpg,1024,568,person,366,339,397,415,1,0.357421875,0.596830985915493,0.3876953125,0.7306338028169014
s34.jpg,1024,568,car,651,365,849,475,3,0.6357421875,0.6426056338028169,0.8291015625,0.8362676056338029
s34.jpg,1024,568,car,59,342,216,454,3,0.0576171875,0.602112676056338,0.2109375,0.7992957746478874
s34.jpg,1024,568,car,579,362,675,424,3,0.5654296875,0.6373239436619719,0.6591796875,0.7464788732394366
s54.jpg,516,346,car,35,191,131,258,3,0.06782945736434108,0.5520231213872833,0.25387596899224807,0.7456647398843931
s54.jpg,516,346,car,313,185,377,245,3,0.6065891472868217,0.5346820809248555,0.7306201550387597,0.708092485549133
s54.jpg,516,346,car,239,184,293,226,3,0.4631782945736434,0.5317919075144508,0.5678294573643411,0.653179190751445
s54.jpg,516,346,traffic light,340,67,351,96,10,0.6589147286821705,0.1936416184971098,0.6802325581395349,0.2774566473988439
s54.jpg,516,346,traffic light,408,66,420,96,10,0.7906976744186046,0.1907514450867052,0.813953488372093,0.2774566473988439
s54.jpg,516,346,car,159,176,211,214,3,0.3081395348837209,0.5086705202312138,0.40891472868217055,0.6184971098265896
s54.jpg,516,346,car,356,176,401,211,3,0.689922480620155,0.5086705202312138,0.7771317829457365,0.6098265895953757
s54.jpg,516,346,car,261,166,316,210,3,0.5058139534883721,0.4797687861271676,0.6124031007751938,0.6069364161849711
067ebca1-8a3387bf.jpg,1280,720,car,1,275,448,578,3,0.00078125,0.3819444444444444,0.35,0.8027777777777778
067ebca1-8a3387bf.jpg,1280,720,car,626,280,813,469,3,0.4890625,0.3888888888888889,0.63515625,0.6513888888888889
067ebca1-8a3387bf.jpg,1280,720,car,397,277,569,455,3,0.31015625,0.38472222222222224,0.44453125,0.6319444444444444
067ebca1-8a3387bf.jpg,1280,720,car,1022,315,1280,479,3,0.7984375,0.4375,1.0,0.6652777777777777
s19.jpg,1200,613,car,145,473,256,568,3,0.12083333333333333,0.7716150081566069,0.21333333333333335,0.9265905383360522
s19.jpg,1200,613,car,229,429,320,499,3,0.19083333333333333,0.6998368678629691,0.26666666666666666,0.8140293637846656
s19.jpg,1200,613,car,375,371,456,440,3,0.3125,0.6052202283849919,0.38,0.7177814029363785
s19.jpg,1200,613,car,478,379,548,426,3,0.3983333333333333,0.6182707993474714,0.45666666666666667,0.6949429037520392
s19.jpg,1200,613,car,558,363,614,407,3,0.465,0.5921696574225123,0.5116666666666667,0.6639477977161501
01eaedc9-a79a93e0396.jpg,1280,720,car,562,348,638,420,3,0.4390625,0.48333333333333334,0.4984375,0.5833333333333334
01eaedc9-a79a93e0396.jpg,1280,720,car,452,348,527,420,3,0.353125,0.48333333333333334,0.41171875,0.5833333333333334
01eaedc9-a79a93e0396.jpg,1280,720,person,838,343,865,408,1,0.6546875,0.47638888888888886,0.67578125,0.5666666666666667
01eaedc9-a79a93e0396.jpg,1280,720,person,698,357,713,388,1,0.5453125,0.49583333333333335,0.55703125,0.5388888888888889
01eaedc9-a79a93e0396.jpg,1280,720,person,725,357,744,392,1,0.56640625,0.49583333333333335,0.58125,0.5444444444444444
01eaedc9-a79a93e0396.jpg,1280,720,traffic light,490,289,511,318,10,0.3828125,0.4013888888888889,0.39921875,0.44166666666666665
01eaedc9-a79a93e0396.jpg,1280,720,traffic light,595,296,612,320,10,0.46484375,0.4111111111111111,0.478125,0.4444444444444444
01eaedc9-a79a93e0396.jpg,1280,720,car,10,369,214,472,3,0.0078125,0.5125,0.1671875,0.6555555555555556
01eaedc9-a79a93e0396.jpg,1280,720,car,204,364,338,437,3,0.159375,0.5055555555555555,0.2640625,0.6069444444444444
02346f91-27a6b98b.jpg,1280,720,car,368,130,606,311,3,0.2875,0.18055555555555555,0.4734375,0.43194444444444446
02346f91-27a6b98b.jpg,1280,720,bus,345,46,797,153,6,0.26953125,0.06388888888888888,0.62265625,0.2125
02346f91-27a6b98b.jpg,1280,720,person,870,69,913,176,1,0.6796875,0.09583333333333334,0.71328125,0.24444444444444444
02346f91-27a6b98b.jpg,1280,720,person,901,65,947,163,1,0.70390625,0.09027777777777778,0.73984375,0.2263888888888889
02346f91-27a6b98b.jpg,1280,720,truck,127,91,255,178,8,0.09921875,0.12638888888888888,0.19921875,0.24722222222222223
snowy_norway3.jpg,964,680,car,444,217,624,345,3,0.4605809128630705,0.3191176470588235,0.6473029045643154,0.5073529411764706
snowy_norway3.jpg,964,680,car,404,214,484,305,3,0.4190871369294606,0.31470588235294117,0.5020746887966805,0.4485294117647059
s40.jpg,640,480,car,269,270,333,333,3,0.4203125,0.5625,0.5203125,0.69375
s46.jpg,640,480,car,265,327,344,395,3,0.4140625,0.68125,0.5375,0.8229166666666666
037795d6-d456ac0c.jpg,1280,720,car,587,241,641,283,3,0.45859375,0.3347222222222222,0.50078125,0.39305555555555555
037795d6-d456ac0c.jpg,1280,720,car,642,231,690,267,3,0.5015625,0.32083333333333336,0.5390625,0.37083333333333335
037795d6-d456ac0c.jpg,1280,720,traffic light,635,170,663,206,10,0.49609375,0.2361111111111111,0.51796875,0.2861111111111111
s13.jpg,590,393,truck,306,122,429,256,8,0.5186440677966102,0.3104325699745547,0.7271186440677966,0.6513994910941476
s13.jpg,590,393,car,466,179,546,247,3,0.7898305084745763,0.455470737913486,0.9254237288135593,0.628498727735369
s13.jpg,590,393,car,1,192,112,328,3,0.001694915254237288,0.48854961832061067,0.18983050847457628,0.8346055979643766
s31.jpg,680,453,car,297,273,335,304,3,0.43676470588235294,0.6026490066225165,0.49264705882352944,0.6710816777041942
01ec6367-7092c37b.jpg,1280,720,traffic light,236,169,287,245,10,0.184375,0.23472222222222222,0.22421875,0.3402777777777778
01ec6367-7092c37b.jpg,1280,720,traffic light,540,135,604,220,10,0.421875,0.1875,0.471875,0.3055555555555556
01ec6367-7092c37b.jpg,1280,720,car,760,428,1091,590,3,0.59375,0.5944444444444444,0.85234375,0.8194444444444444
01ec6367-7092c37b.jpg,1280,720,car,1085,420,1280,683,3,0.84765625,0.5833333333333334,1.0,0.9486111111111111
01ec6367-7092c37b.jpg,1280,720,car,899,406,1025,453,3,0.70234375,0.5638888888888889,0.80078125,0.6291666666666667
01ec6367-7092c37b.jpg,1280,720,car,654,398,727,455,3,0.5109375,0.5527777777777778,0.56796875,0.6319444444444444
01ec6367-7092c37b.jpg,1280,720,car,571,396,647,440,3,0.44609375,0.55,0.50546875,0.6111111111111112
s7.jpg,619,413,car,20,167,205,269,3,0.03231017770597738,0.4043583535108959,0.33117932148626816,0.6513317191283293
s7.jpg,619,413,car,432,154,618,278,3,0.6978998384491115,0.3728813559322034,0.9983844911147012,0.6731234866828087
s7.jpg,619,413,car,382,182,436,232,3,0.617124394184168,0.4406779661016949,0.7043618739903069,0.5617433414043583
s7.jpg,619,413,car,183,178,252,238,3,0.2956381260096931,0.43099273607748184,0.407108239095315,0.576271186440678
s37.jpg,1200,630,person,453,343,496,451,1,0.3775,0.5444444444444444,0.41333333333333333,0.7158730158730159
01eaedc9-a79a93e0297.jpg,1280,720,car,598,322,672,390,3,0.4671875,0.44722222222222224,0.525,0.5416666666666666
01eaedc9-a79a93e0297.jpg,1280,720,car,497,333,549,385,3,0.38828125,0.4625,0.42890625,0.5347222222222222
01eaedc9-a79a93e0297.jpg,1280,720,car,263,327,384,403,3,0.20546875,0.45416666666666666,0.3,0.5597222222222222
01eaedc9-a79a93e0297.jpg,1280,720,traffic light,604,4,670,66,10,0.471875,0.005555555555555556,0.5234375,0.09166666666666666
05640976-d1ce10901089.jpg,1280,720,car,43,244,325,426,3,0.03359375,0.3388888888888889,0.25390625,0.5916666666666667
05640976-d1ce10901089.jpg,1280,720,car,443,273,595,394,3,0.34609375,0.37916666666666665,0.46484375,0.5472222222222223
05640976-d1ce10901089.jpg,1280,720,car,814,232,1235,502,3,0.6359375,0.32222222222222224,0.96484375,0.6972222222222222
05640976-d1ce10901089.jpg,1280,720,car,278,273,364,370,3,0.2171875,0.37916666666666665,0.284375,0.5138888888888888
05640976-d1ce10901089.jpg,1280,720,car,689,244,877,385,3,0.53828125,0.3388888888888889,0.68515625,0.5347222222222222
05640976-d1ce10901089.jpg,1280,720,car,327,276,394,351,3,0.25546875,0.38333333333333336,0.3078125,0.4875
s30.jpg,1140,681,car,82,319,376,539,3,0.07192982456140351,0.4684287812041116,0.3298245614035088,0.7914831130690162
s30.jpg,1140,681,car,762,179,937,321,3,0.6684210526315789,0.26284875183553597,0.8219298245614035,0.4713656387665198
05640976-d1ce10901188.jpg,1280,720,car,5,247,275,441,3,0.00390625,0.34305555555555556,0.21484375,0.6125
05640976-d1ce10901188.jpg,1280,720,car,224,265,372,373,3,0.175,0.3680555555555556,0.290625,0.5180555555555556
05640976-d1ce10901188.jpg,1280,720,car,396,262,607,437,3,0.309375,0.3638888888888889,0.47421875,0.6069444444444444
05640976-d1ce10901188.jpg,1280,720,car,305,244,420,341,3,0.23828125,0.3388888888888889,0.328125,0.4736111111111111
05640976-d1ce10901188.jpg,1280,720,car,703,241,903,368,3,0.54921875,0.3347222222222222,0.70546875,0.5111111111111111
05640976-d1ce10901188.jpg,1280,720,traffic light,490,191,513,233,10,0.3828125,0.2652777777777778,0.40078125,0.3236111111111111
s10.jpg,590,350,car,89,136,333,257,3,0.15084745762711865,0.38857142857142857,0.5644067796610169,0.7342857142857143
s10.jpg,590,350,car,263,87,338,150,3,0.4457627118644068,0.24857142857142858,0.5728813559322034,0.42857142857142855
s10.jpg,590,350,car,399,73,489,160,3,0.676271186440678,0.20857142857142857,0.8288135593220339,0.45714285714285713
03fd9aa1-78e4c146.jpg,1280,720,car,745,305,814,351,3,0.58203125,0.4236111111111111,0.6359375,0.4875
03fd9aa1-78e4c146.jpg,1280,720,car,663,299,704,334,3,0.51796875,0.4152777777777778,0.55,0.4638888888888889
03fd9aa1-78e4c146.jpg,1280,720,car,245,313,363,375,3,0.19140625,0.43472222222222223,0.28359375,0.5208333333333334
03fd9aa1-78e4c146.jpg,1280,720,person,634,294,654,337,1,0.4953125,0.4083333333333333,0.5109375,0.46805555555555556
03fd9aa1-78e4c146.jpg,1280,720,car,412,317,481,348,3,0.321875,0.44027777777777777,0.37578125,0.48333333333333334
s44.jpg,500,375,person,167,194,208,287,1,0.334,0.5173333333333333,0.416,0.7653333333333333
s44.jpg,500,375,person,221,195,239,238,1,0.442,0.52,0.478,0.6346666666666667
s44.jpg,500,375,truck,226,181,436,315,8,0.452,0.4826666666666667,0.872,0.84
s44.jpg,500,375,car,109,182,206,253,3,0.218,0.48533333333333334,0.412,0.6746666666666666
s22.jpg,950,560,truck,189,165,561,477,8,0.19894736842105262,0.29464285714285715,0.5905263157894737,0.8517857142857143
s22.jpg,950,560,car,655,337,692,365,3,0.6894736842105263,0.6017857142857143,0.728421052631579,0.6517857142857143
s4.jpg,992,558,person,404,123,568,503,1,0.40725806451612906,0.22043010752688172,0.5725806451612904,0.9014336917562724
s4.jpg,992,558,car,598,200,678,264,3,0.6028225806451613,0.35842293906810035,0.6834677419354839,0.4731182795698925
s4.jpg,992,558,bus,371,160,468,253,6,0.37399193548387094,0.2867383512544803,0.4717741935483871,0.45340501792114696
01eaedc9-a79a93e0594.jpg,1280,720,car,564,309,675,411,3,0.440625,0.42916666666666664,0.52734375,0.5708333333333333
01eaedc9-a79a93e0594.jpg,1280,720,traffic light,297,52,332,128,10,0.23203125,0.07222222222222222,0.259375,0.17777777777777778
01eaedc9-a79a93e0594.jpg,1280,720,traffic light,674,148,694,198,10,0.5265625,0.20555555555555555,0.5421875,0.275
01eaedc9-a79a93e0594.jpg,1280,720,person,979,322,1014,404,1,0.76484375,0.44722222222222224,0.7921875,0.5611111111111111
01eaedc9-a79a93e0594.jpg,1280,720,person,516,324,536,364,1,0.403125,0.45,0.41875,0.5055555555555555
01eaedc9-a79a93e0594.jpg,1280,720,car,713,327,786,380,3,0.55703125,0.45416666666666666,0.6140625,0.5277777777777778
03a5976c-6d4c623999.jpg,1280,720,car,3,312,208,495,3,0.00234375,0.43333333333333335,0.1625,0.6875
03a5976c-6d4c623999.jpg,1280,720,car,212,306,327,387,3,0.165625,0.425,0.25546875,0.5375
03a5976c-6d4c623999.jpg,1280,720,car,337,333,419,406,3,0.26328125,0.4625,0.32734375,0.5638888888888889
03a5976c-6d4c623999.jpg,1280,720,car,417,325,505,397,3,0.32578125,0.4513888888888889,0.39453125,0.5513888888888889
03a5976c-6d4c623999.jpg,1280,720,car,495,327,562,380,3,0.38671875,0.45416666666666666,0.4390625,0.5277777777777778
s45.jpg,980,614,car,373,358,574,533,3,0.3806122448979592,0.5830618892508144,0.5857142857142857,0.8680781758957655
s45.jpg,980,614,car,648,371,794,471,3,0.6612244897959184,0.6042345276872965,0.810204081632653,0.7671009771986971
s15.jpg,1024,755,car,558,191,708,331,3,0.544921875,0.25298013245033113,0.69140625,0.4384105960264901
s15.jpg,1024,755,car,519,218,568,311,3,0.5068359375,0.28874172185430463,0.5546875,0.4119205298013245
03d17a3b-11512102.jpg,1280,720,car,416,361,477,406,3,0.325,0.5013888888888889,0.37265625,0.5638888888888889
03d17a3b-11512102.jpg,1280,720,car,670,351,814,437,3,0.5234375,0.4875,0.6359375,0.6069444444444444
s17.jpg,980,552,car,432,426,496,476,3,0.44081632653061226,0.7717391304347826,0.5061224489795918,0.8623188405797102
s17.jpg,980,552,truck,206,69,262,146,8,0.21020408163265306,0.125,0.2673469387755102,0.2644927536231884
s14.jpg,2000,1500,truck,1055,497,1242,660,8,0.5275,0.3313333333333333,0.621,0.44
s14.jpg,2000,1500,truck,1082,316,1291,599,8,0.541,0.21066666666666667,0.6455,0.3993333333333333
s14.jpg,2000,1500,truck,424,415,600,584,8,0.212,0.27666666666666667,0.3,0.3893333333333333
s14.jpg,2000,1500,truck,613,346,747,460,8,0.3065,0.23066666666666666,0.3735,0.30666666666666664
s14.jpg,2000,1500,truck,1033,186,1384,386,8,0.5165,0.124,0.692,0.25733333333333336
s14.jpg,2000,1500,car,856,290,938,353,3,0.428,0.19333333333333333,0.469,0.23533333333333334
s14.jpg,2000,1500,traffic light,1217,44,1250,106,10,0.6085,0.029333333333333333,0.625,0.07066666666666667
s14.jpg,2000,1500,traffic light,1368,54,1403,116,10,0.684,0.036,0.7015,0.07733333333333334
s14.jpg,2000,1500,traffic light,1105,56,1139,121,10,0.5525,0.037333333333333336,0.5695,0.08066666666666666
snowy_norway2.jpg,620,388,person,58,128,200,353,1,0.0935483870967742,0.32989690721649484,0.3225806451612903,0.9097938144329897
snowy_norway2.jpg,620,388,car,459,109,509,153,3,0.7403225806451613,0.2809278350515464,0.8209677419354838,0.3943298969072165
snowy_norway2.jpg,620,388,car,375,99,419,138,3,0.6048387096774194,0.2551546391752577,0.6758064516129032,0.3556701030927835
snowy_norway2.jpg,620,388,car,551,102,601,140,3,0.8887096774193548,0.26288659793814434,0.9693548387096774,0.36082474226804123
snowy_norway2.jpg,620,388,traffic light,458,13,475,44,10,0.7387096774193549,0.03350515463917526,0.7661290322580645,0.1134020618556701
snowy_norway2.jpg,620,388,traffic light,522,14,536,43,10,0.8419354838709677,0.03608247422680412,0.864516129032258,0.11082474226804123
snowy_norway2.jpg,620,388,truck,227,75,280,133,8,0.36612903225806454,0.19329896907216496,0.45161290322580644,0.3427835051546392
s12.jpg,960,640,car,264,351,343,409,3,0.275,0.5484375,0.3572916666666667,0.6390625
s12.jpg,960,640,car,414,344,509,421,3,0.43125,0.5375,0.5302083333333333,0.6578125
s12.jpg,960,640,car,363,347,407,381,3,0.378125,0.5421875,0.4239583333333333,0.5953125
05640976-d1ce1090297.jpg,1280,720,car,254,276,398,375,3,0.1984375,0.38333333333333336,0.3109375,0.5208333333333334
05640976-d1ce1090297.jpg,1280,720,car,666,291,828,387,3,0.5203125,0.4041666666666667,0.646875,0.5375
05640976-d1ce1090297.jpg,1280,720,car,492,292,547,342,3,0.384375,0.40555555555555556,0.42734375,0.475
05640976-d1ce1090297.jpg,1280,720,car,617,292,679,347,3,0.48203125,0.40555555555555556,0.53046875,0.48194444444444445
05640976-d1ce1090297.jpg,1280,720,car,374,293,431,358,3,0.2921875,0.40694444444444444,0.33671875,0.49722222222222223
05640976-d1ce10900.jpg,1280,720,car,471,273,567,355,3,0.36796875,0.37916666666666665,0.44296875,0.4930555555555556
05640976-d1ce10900.jpg,1280,720,car,53,249,292,421,3,0.04140625,0.3458333333333333,0.228125,0.5847222222222223
05640976-d1ce10900.jpg,1280,720,car,780,233,1206,465,3,0.609375,0.3236111111111111,0.9421875,0.6458333333333334
05640976-d1ce10900.jpg,1280,720,car,615,277,691,335,3,0.48046875,0.38472222222222224,0.53984375,0.4652777777777778
05640976-d1ce10900.jpg,1280,720,car,242,267,362,360,3,0.1890625,0.37083333333333335,0.2828125,0.5
